Year,Age,ASFR_jp,ASFR_us
1997,55,0.00000,0.00000
1998,12,0.00000,0.00012
1998,13,0.00000,0.00084
1998,14,0.00004,0.00401
1998,15,0.00022,0.01274
1998,16,0.00105,0.02869
1998,17,0.00290,0.04866
1998,18,0.00586,0.07098
1998,19,0.01223,0.09110
1998,20,0.01895,0.10101
1998,21,0.02710,0.10617
1998,22,0.03533,0.11268
1998,23,0.04783,0.11169
1998,24,0.06360,0.11114
1998,25,0.07862,0.11023
1998,26,0.09626,0.11270
1998,27,0.11042,0.10917
1998,28,0.12088,0.11016
1998,29,0.12506,0.10859
1998,30,0.12322,0.10211
1998,31,0.10756,0.09771
1998,32,0.09404,0.08666
1998,33,0.08434,0.07693
1998,34,0.06637,0.06610
1998,35,0.05128,0.05461
1998,36,0.03889,0.04564
1998,37,0.02712,0.03571
1998,38,0.01878,0.02790
1998,39,0.01270,0.02069
1998,40,0.00785,0.01434
1998,41,0.00479,0.00985
1998,42,0.00260,0.00619
1998,43,0.00135,0.00367
1998,44,0.00069,0.00196
1998,45,0.00031,0.00093
1998,46,0.00011,0.00046
1998,47,0.00004,0.00025
1998,48,0.00002,0.00011
1998,49,0.00001,0.00005
1998,50,0.00000,0.00003
1998,51,0.00000,0.00002
1998,52,0.00000,0.00002
1998,53,0.00000,0.00001
1998,54,0.00000,0.00000
1998,55,0.00000,0.00000
1999,12,0.00000,0.00013
1999,13,0.00001,0.00076
1999,14,0.00006,0.00375
1999,15,0.00024,0.01192
1999,16,0.00125,0.02633
1999,17,0.00332,0.04631
1999,18,0.00632,0.06798
1999,19,0.01277,0.09012
1999,20,0.02009,0.09957
1999,21,0.02768,0.10538
1999,22,0.03468,0.11103
1999,23,0.04629,0.11191
1999,24,0.06004,0.11135
1999,25,0.07587,0.11221
1999,26,0.09129,0.11261
1999,27,0.10526,0.11249
1999,28,0.11414,0.11019
1999,29,0.11889,0.10928
1999,30,0.11536,0.10367
1999,31,0.10907,0.09855
1999,32,0.09134,0.08916
1999,33,0.07663,0.07797
1999,34,0.06718,0.06752
1999,35,0.05150,0.05683
1999,36,0.03936,0.04649
1999,37,0.02776,0.03716
1999,38,0.01924,0.02805
1999,39,0.01284,0.02127
1999,40,0.00815,0.01475
1999,41,0.00475,0.00987
1999,42,0.00264,0.00627
1999,43,0.00148,0.00361
1999,44,0.00069,0.00203
1999,45,0.00030,0.00105
1999,46,0.00012,0.00051
1999,47,0.00005,0.00027
1999,48,0.00002,0.00012
1999,49,0.00001,0.00007
1999,50,0.00000,0.00004
1999,51,0.00000,0.00002
1999,52,0.00000,0.00002
1999,53,0.00000,0.00001
1999,54,0.00000,0.00001
1999,55,0.00000,0.00000
2000,12,0.00000,0.00012
2000,13,0.00001,0.00073
2000,14,0.00006,0.00347
2000,15,0.00027,0.01111
2000,16,0.00132,0.02507
2000,17,0.00383,0.04412
2000,18,0.00731,0.06767
2000,19,0.01395,0.08904
2000,20,0.02138,0.10028
2000,21,0.02977,0.10529
2000,22,0.03683,0.11124
2000,23,0.04596,0.11343
2000,24,0.05931,0.11384
2000,25,0.07412,0.11438
2000,26,0.09005,0.11495
2000,27,0.10312,0.11517
2000,28,0.11227,0.11407
2000,29,0.11731,0.11240
2000,30,0.11382,0.10889
2000,31,0.10631,0.10064
2000,32,0.09741,0.09302
2000,33,0.07877,0.08195
2000,34,0.06450,0.07103
2000,35,0.05544,0.05984
2000,36,0.04144,0.04916
2000,37,0.02934,0.03875
2000,38,0.02045,0.03026
2000,39,0.01392,0.02223
2000,40,0.00891,0.01612
2000,41,0.00529,0.01058
2000,42,0.00297,0.00654
2000,43,0.00149,0.00388
2000,44,0.00076,0.00214
2000,45,0.00031,0.00105
2000,46,0.00010,0.00054
2000,47,0.00004,0.00026
2000,48,0.00001,0.00013
2000,49,0.00001,0.00008
2000,50,0.00000,0.00005
2000,51,0.00000,0.00004
2000,52,0.00000,0.00002
2000,53,0.00000,0.00002
2000,54,0.00000,0.00001
2000,55,0.00000,0.00000
2001,12,0.00000,0.00012
2001,13,0.00001,0.00064
2001,14,0.00006,0.00315
2001,15,0.00031,0.01013
2001,16,0.00153,0.02285
2001,17,0.00418,0.04087
2001,18,0.00754,0.06376
2001,19,0.01519,0.08677
2001,20,0.02226,0.09643
2001,21,0.02982,0.10234
2001,22,0.03819,0.10759
2001,23,0.04772,0.11111
2001,24,0.05853,0.11224
2001,25,0.07219,0.11322
2001,26,0.08623,0.11405
2001,27,0.09964,0.11422
2001,28,0.10766,0.11380
2001,29,0.11244,0.11242
2001,30,0.10976,0.10787
2001,31,0.10218,0.10187
2001,32,0.09116,0.09250
2001,33,0.08101,0.08324
2001,34,0.06511,0.07266
2001,35,0.05275,0.06147
2001,36,0.04361,0.04985
2001,37,0.03023,0.03967
2001,38,0.02137,0.03088
2001,39,0.01467,0.02311
2001,40,0.00913,0.01630
2001,41,0.00544,0.01086
2001,42,0.00309,0.00680
2001,43,0.00150,0.00399
2001,44,0.00068,0.00215
2001,45,0.00030,0.00113
2001,46,0.00013,0.00057
2001,47,0.00004,0.00029
2001,48,0.00002,0.00015
2001,49,0.00001,0.00011
2001,50,0.00000,0.00006
2001,51,0.00000,0.00003
2001,52,0.00000,0.00001
2001,53,0.00000,0.00001
2001,54,0.00000,0.00001
2001,55,0.00000,0.00000
2002,12,0.00000,0.00010
2002,13,0.00001,0.00059
2002,14,0.00008,0.00292
2002,15,0.00038,0.00935
2002,16,0.00166,0.02151
2002,17,0.00432,0.03845
2002,18,0.00781,0.06002
2002,19,0.01547,0.08381
2002,20,0.02276,0.09444
2002,21,0.03045,0.09903
2002,22,0.03791,0.10524
2002,23,0.04716,0.10727
2002,24,0.05823,0.11104
2002,25,0.06960,0.11330
2002,26,0.08326,0.11465
2002,27,0.09470,0.11480
2002,28,0.10451,0.11523
2002,29,0.10991,0.11373
2002,30,0.10736,0.10907
2002,31,0.10049,0.10268
2002,32,0.09002,0.09375
2002,33,0.07867,0.08348
2002,34,0.06816,0.07491
2002,35,0.05258,0.06360
2002,36,0.04121,0.05156
2002,37,0.03197,0.04059
2002,38,0.02255,0.03158
2002,39,0.01525,0.02385
2002,40,0.00996,0.01684
2002,41,0.00572,0.01118
2002,42,0.00328,0.00703
2002,43,0.00161,0.00412
2002,44,0.00076,0.00226
2002,45,0.00030,0.00122
2002,46,0.00012,0.00059
2002,47,0.00005,0.00029
2002,48,0.00002,0.00017
2002,49,0.00002,0.00010
2002,50,0.00000,0.00005
2002,51,0.00000,0.00003
2002,52,0.00000,0.00002
2002,53,0.00000,0.00002
2002,54,0.00000,0.00001
2002,55,0.00000,0.00000
2003,12,0.00000,0.00000
2003,13,0.00001,0.00019
2003,14,0.00007,0.00302
2003,15,0.00038,0.00897
2003,16,0.00159,0.02051
2003,17,0.00390,0.03707
2003,18,0.00734,0.05816
2003,19,0.01454,0.08124
2003,20,0.02189,0.09396
2003,21,0.02942,0.09892
2003,22,0.03617,0.10353
2003,23,0.04488,0.10630
2003,24,0.05566,0.10923
2003,25,0.06710,0.11399
2003,26,0.07880,0.11657
2003,27,0.09175,0.11664
2003,28,0.10060,0.11764
2003,29,0.10678,0.11790
2003,30,0.10455,0.11156
2003,31,0.09884,0.10686
2003,32,0.08873,0.09761
2003,33,0.07789,0.08712
2003,34,0.06633,0.07726
2003,35,0.05587,0.06636
2003,36,0.04212,0.05510
2003,37,0.03088,0.04305
2003,38,0.02391,0.03306
2003,39,0.01621,0.02516
2003,40,0.01040,0.01789
2003,41,0.00623,0.01187
2003,42,0.00357,0.00737
2003,43,0.00174,0.00433
2003,44,0.00079,0.00237
2003,45,0.00032,0.00125
2003,46,0.00011,0.00064
2003,47,0.00005,0.00031
2003,48,0.00003,0.00017
2003,49,0.00001,0.00009
2003,50,0.00001,0.00007
2003,51,0.00001,0.00005
2003,52,0.00000,0.00002
2003,53,0.00000,0.00002
2003,54,0.00000,0.00001
2003,55,0.00000,0.00000
2004,12,0.00000,0.00009
2004,13,0.00001,0.00051
2004,14,0.00007,0.00260
2004,15,0.00031,0.00875
2004,16,0.00151,0.02043
2004,17,0.00372,0.03647
2004,18,0.00727,0.05734
2004,19,0.01439,0.08012
2004,20,0.02132,0.09244
2004,21,0.02939,0.09830
2004,22,0.03620,0.10407
2004,23,0.04426,0.10470
2004,24,0.05416,0.10868
2004,25,0.06597,0.11083
2004,26,0.07766,0.11612
2004,27,0.08867,0.11782
2004,28,0.09774,0.11850
2004,29,0.10458,0.11867
2004,30,0.10447,0.11333
2004,31,0.09897,0.10665
2004,32,0.08968,0.09790
2004,33,0.07827,0.08794
2004,34,0.06763,0.07889
2004,35,0.05627,0.06772
2004,36,0.04608,0.05632
2004,37,0.03279,0.04473
2004,38,0.02357,0.03412
2004,39,0.01751,0.02565
2004,40,0.01112,0.01834
2004,41,0.00659,0.01216
2004,42,0.00357,0.00772
2004,43,0.00190,0.00444
2004,44,0.00090,0.00251
2004,45,0.00036,0.00129
2004,46,0.00015,0.00064
2004,47,0.00007,0.00033
2004,48,0.00003,0.00017
2004,49,0.00002,0.00009
2004,50,0.00001,0.00008
2004,51,0.00001,0.00006
2004,52,0.00000,0.00003
2004,53,0.00000,0.00001
2004,54,0.00000,0.00000
2004,55,0.00000,0.00000
2005,12,0.00000,0.00008
2005,13,0.00001,0.00052
2005,14,0.00007,0.00257
2005,15,0.00028,0.00850
2005,16,0.00131,0.01950
2005,17,0.00344,0.03593
2005,18,0.00665,0.05670
2005,19,0.01342,0.07975
2005,20,0.02049,0.09183
2005,21,0.02826,0.09791
2005,22,0.03540,0.10500
2005,23,0.04265,0.10628
2005,24,0.05162,0.10777
2005,25,0.06244,0.11091
2005,26,0.07426,0.11449
2005,27,0.08496,0.11782
2005,28,0.09371,0.11961
2005,29,0.10003,0.11966
2005,30,0.09965,0.11295
2005,31,0.09548,0.10867
2005,32,0.08746,0.09742
2005,33,0.07774,0.08828
2005,34,0.06676,0.07861
2005,35,0.05573,0.06805
2005,36,0.04484,0.05669
2005,37,0.03425,0.04539
2005,38,0.02396,0.03505
2005,39,0.01693,0.02609
2005,40,0.01133,0.01846
2005,41,0.00685,0.01254
2005,42,0.00374,0.00790
2005,43,0.00192,0.00471
2005,44,0.00096,0.00256
2005,45,0.00043,0.00133
2005,46,0.00016,0.00067
2005,47,0.00007,0.00036
2005,48,0.00004,0.00018
2005,49,0.00003,0.00011
2005,50,0.00001,0.00009
2005,51,0.00001,0.00006
2005,52,0.00001,0.00003
2005,53,0.00000,0.00001
2005,54,0.00000,0.00000
2005,55,0.00001,0.00000
2006,12,0.00000,0.00007
2006,13,0.00001,0.00051
2006,14,0.00006,0.00247
2006,15,0.00031,0.00857
2006,16,0.00130,0.01990
2006,17,0.00370,0.03666
2006,18,0.00667,0.05913
2006,19,0.01300,0.08326
2006,20,0.02072,0.09555
2006,21,0.02875,0.10081
2006,22,0.03658,0.10815
2006,23,0.04400,0.11057
2006,24,0.05457,0.11223
2006,25,0.06378,0.11299
2006,26,0.07539,0.11668
2006,27,0.08712,0.11817
2006,28,0.09635,0.12182
2006,29,0.10340,0.12193
2006,30,0.10345,0.11537
2006,31,0.09892,0.11061
2006,32,0.09209,0.10029
2006,33,0.08158,0.08945
2006,34,0.07108,0.07942
2006,35,0.05960,0.06915
2006,36,0.04828,0.05775
2006,37,0.03626,0.04604
2006,38,0.02740,0.03606
2006,39,0.01845,0.02709
2006,40,0.01233,0.01943
2006,41,0.00768,0.01280
2006,42,0.00424,0.00811
2006,43,0.00231,0.00482
2006,44,0.00099,0.00270
2006,45,0.00043,0.00141
2006,46,0.00015,0.00069
2006,47,0.00005,0.00037
2006,48,0.00004,0.00020
2006,49,0.00001,0.00012
2006,50,0.00000,0.00011
2006,51,0.00000,0.00007
2006,52,0.00000,0.00003
2006,53,0.00000,0.00001
2006,54,0.00000,0.00000
2006,55,0.00000,0.00000
2007,12,0.00000,0.00007
2007,13,0.00001,0.00045
2007,14,0.00006,0.00247
2007,15,0.00030,0.00867
2007,16,0.00124,0.01997
2007,17,0.00339,0.03634
2007,18,0.00669,0.05916
2007,19,0.01303,0.08395
2007,20,0.02038,0.09576
2007,21,0.02807,0.10103
2007,22,0.03558,0.10644
2007,23,0.04443,0.11048
2007,24,0.05364,0.11304
2007,25,0.06454,0.11416
2007,26,0.07490,0.11622
2007,27,0.08599,0.11776
2007,28,0.09557,0.12006
2007,29,0.10323,0.12385
2007,30,0.10406,0.11728
2007,31,0.09978,0.11225
2007,32,0.09269,0.10081
2007,33,0.08382,0.09112
2007,34,0.07367,0.08066
2007,35,0.06259,0.06948
2007,36,0.05092,0.05762
2007,37,0.03895,0.04680
2007,38,0.02892,0.03625
2007,39,0.02115,0.02803
2007,40,0.01384,0.01989
2007,41,0.00810,0.01314
2007,42,0.00488,0.00833
2007,43,0.00250,0.00491
2007,44,0.00108,0.00276
2007,45,0.00046,0.00148
2007,46,0.00019,0.00075
2007,47,0.00008,0.00040
2007,48,0.00003,0.00022
2007,49,0.00001,0.00012
2007,50,0.00001,0.00011
2007,51,0.00000,0.00007
2007,52,0.00000,0.00003
2007,53,0.00000,0.00001
2007,54,0.00000,0.00000
2007,55,0.00000,0.00000
2008,12,0.00000,0.00007
2008,13,0.00000,0.00043
2008,14,0.00006,0.00231
2008,15,0.00029,0.00813
2008,16,0.00132,0.01935
2008,17,0.00368,0.03552
2008,18,0.00699,0.05660
2008,19,0.01333,0.08021
2008,20,0.02042,0.09294
2008,21,0.02853,0.09677
2008,22,0.03599,0.10374
2008,23,0.04492,0.10608
2008,24,0.05510,0.10943
2008,25,0.06486,0.11148
2008,26,0.07680,0.11415
2008,27,0.08620,0.11410
2008,28,0.09585,0.11754
2008,29,0.10400,0.11873
2008,30,0.10460,0.11482
2008,31,0.10138,0.11128
2008,32,0.09478,0.09976
2008,33,0.08506,0.08971
2008,34,0.07613,0.08034
2008,35,0.06496,0.06862
2008,36,0.05332,0.05742
2008,37,0.04123,0.04591
2008,38,0.03091,0.03641
2008,39,0.02209,0.02785
2008,40,0.01512,0.02037
2008,41,0.00886,0.01364
2008,42,0.00498,0.00856
2008,43,0.00269,0.00512
2008,44,0.00127,0.00283
2008,45,0.00044,0.00151
2008,46,0.00020,0.00078
2008,47,0.00009,0.00041
2008,48,0.00003,0.00025
2008,49,0.00002,0.00014
2008,50,0.00001,0.00012
2008,51,0.00001,0.00007
2008,52,0.00001,0.00003
2008,53,0.00000,0.00001
2008,54,0.00000,0.00000
2008,55,0.00000,0.00000
2009,12,0.00000,0.00006
2009,13,0.00001,0.00038
2009,14,0.00010,0.00204
2009,15,0.00028,0.00753
2009,16,0.00134,0.01781
2009,17,0.00353,0.03296
2009,18,0.00666,0.05319
2009,19,0.01300,0.07531
2009,20,0.01991,0.08730
2009,21,0.02740,0.09200
2009,22,0.03439,0.09793
2009,23,0.04360,0.10022
2009,24,0.05374,0.10315
2009,25,0.06438,0.10612
2009,26,0.07557,0.11114
2009,27,0.08666,0.11181
2009,28,0.09510,0.11337
2009,29,0.10252,0.11571
2009,30,0.10475,0.11039
2009,31,0.10124,0.10901
2009,32,0.09483,0.09873
2009,33,0.08601,0.08872
2009,34,0.07660,0.07910
2009,35,0.06623,0.06844
2009,36,0.05487,0.05666
2009,37,0.04252,0.04555
2009,38,0.03258,0.03571
2009,39,0.02384,0.02760
2009,40,0.01576,0.02015
2009,41,0.00996,0.01375
2009,42,0.00538,0.00866
2009,43,0.00274,0.00506
2009,44,0.00137,0.00291
2009,45,0.00055,0.00155
2009,46,0.00019,0.00084
2009,47,0.00008,0.00045
2009,48,0.00003,0.00022
2009,49,0.00003,0.00015
2009,50,0.00001,0.00012
2009,51,0.00000,0.00008
2009,52,0.00000,0.00003
2009,53,0.00000,0.00001
2009,54,0.00000,0.00000
2009,55,0.00001,0.00000
2010,12,0.00000,0.00006
2010,13,0.00001,0.00034
2010,14,0.00008,0.00182
2010,15,0.00029,0.00655
2010,16,0.00124,0.01592
2010,17,0.00310,0.02931
2010,18,0.00614,0.04773
2010,19,0.01235,0.06923
2010,20,0.01922,0.07974
2010,21,0.02673,0.08424
2010,22,0.03353,0.09148
2010,23,0.04240,0.09403
2010,24,0.05420,0.09814
2010,25,0.06476,0.10156
2010,26,0.07730,0.10643
2010,27,0.08850,0.10880
2010,28,0.09837,0.11118
2010,29,0.10417,0.11204
2010,30,0.10499,0.10876
2010,31,0.10346,0.10502
2010,32,0.09777,0.09804
2010,33,0.08938,0.08858
2010,34,0.07934,0.07846
2010,35,0.06870,0.06809
2010,36,0.05795,0.05651
2010,37,0.04496,0.04500
2010,38,0.03447,0.03593
2010,39,0.02552,0.02751
2010,40,0.01725,0.01995
2010,41,0.01081,0.01360
2010,42,0.00634,0.00884
2010,43,0.00317,0.00531
2010,44,0.00138,0.00286
2010,45,0.00057,0.00155
2010,46,0.00024,0.00080
2010,47,0.00007,0.00042
2010,48,0.00006,0.00025
2010,49,0.00003,0.00014
2010,50,0.00001,0.00012
2010,51,0.00001,0.00008
2010,52,0.00000,0.00003
2010,53,0.00000,0.00001
2010,54,0.00000,0.00000
2010,55,0.00000,0.00000
2011,12,0.00000,0.00005
2011,13,0.00001,0.00030
2011,14,0.00007,0.00161
2011,15,0.00034,0.00578
2011,16,0.00129,0.01406
2011,17,0.00325,0.02602
2011,18,0.00590,0.04318
2011,19,0.01189,0.06444
2011,20,0.01854,0.07509
2011,21,0.02564,0.08007
2011,22,0.03222,0.08650
2011,23,0.04124,0.09080
2011,24,0.05230,0.09476
2011,25,0.06335,0.10000
2011,26,0.07692,0.10366
2011,27,0.08906,0.10805
2011,28,0.09797,0.11118
2011,29,0.10554,0.11213
2011,30,0.10547,0.10881
2011,31,0.10377,0.10485
2011,32,0.09824,0.09718
2011,33,0.08990,0.08970
2011,34,0.08162,0.07953
2011,35,0.07007,0.06904
2011,36,0.05858,0.05730
2011,37,0.04673,0.04628
2011,38,0.03566,0.03586
2011,39,0.02655,0.02779
2011,40,0.01820,0.02003
2011,41,0.01148,0.01378
2011,42,0.00650,0.00873
2011,43,0.00348,0.00532
2011,44,0.00152,0.00291
2011,45,0.00062,0.00157
2011,46,0.00025,0.00081
2011,47,0.00008,0.00041
2011,48,0.00005,0.00026
2011,49,0.00003,0.00015
2011,50,0.00002,0.00013
2011,51,0.00002,0.00008
2011,52,0.00000,0.00003
2011,53,0.00000,0.00001
2011,54,0.00000,0.00000
2011,55,0.00001,0.00000
2012,12,0.00000,0.00004
2012,13,0.00001,0.00028
2012,14,0.00009,0.00149
2012,15,0.00031,0.00537
2012,16,0.00138,0.01288
2012,17,0.00324,0.02370
2012,18,0.00575,0.04033
2012,19,0.01102,0.06192
2012,20,0.01750,0.07283
2012,21,0.02426,0.07787
2012,22,0.03050,0.08383
2012,23,0.03845,0.08776
2012,24,0.04926,0.09363
2012,25,0.06134,0.09824
2012,26,0.07525,0.10282
2012,27,0.08824,0.10728
2012,28,0.09883,0.11080
2012,29,0.10629,0.11200
2012,30,0.10742,0.11103
2012,31,0.10422,0.10572
2012,32,0.10029,0.09805
2012,33,0.09238,0.08879
2012,34,0.08345,0.08079
2012,35,0.07343,0.06997
2012,36,0.06166,0.05812
2012,37,0.04874,0.04693
2012,38,0.03806,0.03698
2012,39,0.02853,0.02839
2012,40,0.01977,0.02050
2012,41,0.01268,0.01387
2012,42,0.00712,0.00891
2012,43,0.00376,0.00540
2012,44,0.00183,0.00312
2012,45,0.00074,0.00164
2012,46,0.00023,0.00088
2012,47,0.00009,0.00045
2012,48,0.00005,0.00024
2012,49,0.00004,0.00015
2012,50,0.00001,0.00013
2012,51,0.00002,0.00008
2012,52,0.00001,0.00003
2012,53,0.00001,0.00001
2012,54,0.00001,0.00000
2012,55,0.00000,0.00000
2013,12,0.00000,0.00003
2013,13,0.00001,0.00022
2013,14,0.00008,0.00126
2013,15,0.00032,0.00465
2013,16,0.00131,0.01107
2013,17,0.00323,0.02094
2013,18,0.00597,0.03648
2013,19,0.01125,0.05746
2013,20,0.01675,0.06961
2013,21,0.02373,0.07525
2013,22,0.02970,0.08179
2013,23,0.03735,0.08562
2013,24,0.04697,0.09075
2013,25,0.05920,0.09681
2013,26,0.07349,0.10138
2013,27,0.08750,0.10647
2013,28,0.09888,0.10961
2013,29,0.10807,0.11240
2013,30,0.10878,0.11099
2013,31,0.10722,0.10790
2013,32,0.10075,0.09916
2013,33,0.09458,0.08987
2013,34,0.08677,0.08071
2013,35,0.07740,0.07147
2013,36,0.06521,0.05925
2013,37,0.05184,0.04784
2013,38,0.04017,0.03743
2013,39,0.03068,0.02897
2013,40,0.02123,0.02095
2013,41,0.01354,0.01441
2013,42,0.00805,0.00906
2013,43,0.00415,0.00550
2013,44,0.00194,0.00307
2013,45,0.00077,0.00180
2013,46,0.00029,0.00091
2013,47,0.00011,0.00046
2013,48,0.00006,0.00026
2013,49,0.00003,0.00017
2013,50,0.00002,0.00015
2013,51,0.00003,0.00009
2013,52,0.00001,0.00004
2013,53,0.00001,0.00001
2013,54,0.00000,0.00000
2013,55,0.00000,0.00000
2014,12,0.00000,0.00004
2014,13,0.00001,0.00019
2014,14,0.00007,0.00112
2014,15,0.00033,0.00396
2014,16,0.00125,0.00990
2014,17,0.00332,0.01884
2014,18,0.00594,0.03368
2014,19,0.01136,0.05374
2014,20,0.01683,0.06693
2014,21,0.02256,0.07366
2014,22,0.02851,0.08095
2014,23,0.03570,0.08477
2014,24,0.04470,0.08952
2014,25,0.05683,0.09559
2014,26,0.07072,0.10178
2014,27,0.08482,0.10708
2014,28,0.09779,0.11173
2014,29,0.10657,0.11391
2014,30,0.10855,0.11373
2014,31,0.10781,0.11144
2014,32,0.10234,0.10378
2014,33,0.09405,0.09306
2014,34,0.08816,0.08366
2014,35,0.07710,0.07318
2014,36,0.06649,0.06180
2014,37,0.05439,0.04941
2014,38,0.04181,0.03884
2014,39,0.03202,0.03000
2014,40,0.02248,0.02169
2014,41,0.01411,0.01456
2014,42,0.00857,0.00952
2014,43,0.00453,0.00555
2014,44,0.00209,0.00324
2014,45,0.00080,0.00175
2014,46,0.00034,0.00095
2014,47,0.00013,0.00051
2014,48,0.00007,0.00027
2014,49,0.00005,0.00019
2014,50,0.00002,0.00017
2014,51,0.00002,0.00010
2014,52,0.00001,0.00004
2014,53,0.00001,0.00001
2014,54,0.00000,0.00000
2014,55,0.00001,0.00000
